10870	20,
10884	12,
10885	13,
10886	14,
10890	15,
10891	16,
10892	17,
10896	18,
10916	13,
10917	14,
10918	15,
10922	16,
10923	17,
10924	18,
10928	19,
10948	14,
10949	15,
10950	16,
10954	17,
10955	18,
10956	19,
10980	15,
10981	16,
10982	17,
10986	18,
10987	19,
10988	20,
11012	16,
11013	17,
11014	18,
11018	19,
11044	17,
11045	18,
11046	19,
11050	20,
11076	18,
11077	19,
11078	20,
11108	19,
11109	20,
11110	21,
11268	10,
11272	11,
11273	12,
11274	13,
11278	14,
11279	15,
11280	16,
11284	17,
11285	18,
11286	19,
11300	11,
11304	12,
11305	13,
11306	14,
11310	15,
11311	16,
11312	17,
11316	18,
11317	19,
11318	20,
11332	12,
11336	13,
11337	14,
11338	15,
11342	16,
11343	17,
11344	18,
11348	19,
11364	13,
11368	14,
11369	15,
11370	16,
11374	17,
11375	18,
11376	19,
11380	20,
11396	14,
11400	15,
11401	16,
11402	17,
11406	18,
11428	15,
11432	16,
11433	17,
11434	18,
11438	19,
11460	16,
11464	17,
11465	18,
11466	19,
11470	20,
11492	17,
11496	18,
11497	19,
11498	20,
11502	21,
11524	18,
11556	19,
11784	13,
11788	14,
11789	15,
11790	16,
11794	17,
11795	18,
11796	19,
11816	14,
11820	15,
11821	16,
11822	17,
11826	18,
11827	19,
11828	20,
11848	15,
11852	16,
11853	17,
11854	18,
11858	19,
11880	16,
11884	17,
11885	18,
11886	19,
11890	20,
11912	17,
11916	18,
11917	19,
11918	20,
11944	18,
11948	19,
11949	20,
11950	21,
11976	19,
11980	20,
11981	21,
11982	22,
12008	20,
12012	21,
12013	22,
12014	23,
12294	12,
12300	16,
12326	13,
12332	17,
12358	14,
12364	18,
12390	15,
12396	19,
12422	16,
12454	17,
12486	18,
12518	19,
12804	12,
12805	13,
12806	14,
12810	15,
12836	13,
12837	14,
12838	15,
12842	16,
12868	14,
12869	15,
12870	16,
12874	17,
12900	15,
12901	16,
12902	17,
12906	18,
12932	16,
12933	17,
12934	18,
12938	19,
12964	17,
12965	18,
12966	19,
12970	20,
12996	18,
12997	19,
12998	20,
13028	19,
13029	20,
13030	21,
